condition,plot_condition,log10_d_eff_um2_s,mean_density,sd_density,n_biological_replicates,min_n_tracks,mean_n_tracks
noSBA_noNAI,- NAI,-1.6013667425968112,0.3756309134682552,0.1486477413014804,3,15,60.0
noSBA_noNAI,- NAI,-1.5922551252847383,0.3743291796275276,0.15126646205417818,3,15,60.0
noSBA_noNAI,- NAI,-1.5831435079726655,0.37290902087244254,0.15378176766106713,3,15,60.0
noSBA_noNAI,- NAI,-1.5740318906605926,0.37136953971983866,0.1561893886969442,3,15,60.0
noSBA_noNAI,- NAI,-1.5649202733485197,0.3697100344038213,0.15848535645871908,3,15,60.0
noSBA_noNAI,- NAI,-1.5558086560364468,0.3679300050773704,0.16066600068864037,3,15,60.0
noSBA_noNAI,- NAI,-1.546697038724374,0.3660291592792155,0.16272794818680392,3,15,60.0
noSBA_noNAI,- NAI,-1.537585421412301,0.3640074166363834,0.16466812208814166,3,15,60.0
noSBA_noNAI,- NAI,-1.5284738041002282,0.3618649127772005,0.16648374160265753,3,15,60.0
noSBA_noNAI,- NAI,-1.5193621867881553,0.3596020024339864,0.16817232203865828,3,15,60.0
noSBA_noNAI,- NAI,-1.5102505694760824,0.357219261719204,0.16973167494754846,3,15,60.0
noSBA_noNAI,- NAI,-1.501138952164009,0.354717489563388,0.17115990824576285,3,15,60.0
noSBA_noNAI,- NAI,-1.4920273348519362,0.35209770830772613,0.1724554261849087,3,15,60.0
noSBA_noNAI,- NAI,-1.4829157175398633,0.3493611634487066,0.1736169290554864,3,15,60.0
noSBA_noNAI,- NAI,-1.4738041002277904,0.3465093225367249,0.1746434125228163,3,15,60.0
noSBA_noNAI,- NAI,-1.4646924829157175,0.34354387323494495,0.17553416650626844,3,15,60.0
noSBA_noNAI,- NAI,-1.4555808656036446,0.3404667205490099,0.17628877352467548,3,15,60.0
noSBA_noNAI,- NAI,-1.4464692482915718,0.33727998324237535,0.17690710644203528,3,15,60.0
noSBA_noNAI,- NAI,-1.4373576309794989,0.33398598945606395,0.17738932555838458,3,15,60.0
noSBA_noNAI,- NAI,-1.428246013667426,0.33058727155549994,0.17773587500107446,3,15,60.0
noSBA_noNAI,- NAI,-1.419134396355353,0.32708656023076305,0.1779474783816901,3,15,60.0
noSBA_noNAI,- NAI,-1.4100227790432802,0.3234867778800697,0.17802513369351775,3,15,60.0
noSBA_noNAI,- NAI,-1.4009111617312073,0.3197910313095541,0.17797010743380454,3,15,60.0
noSBA_noNAI,- NAI,-1.3917995444191344,0.31600260378544326,0.17778392794407355,3,15,60.0
noSBA_noNAI,- NAI,-1.3826879271070616,0.31212494647751265,0.1774683779704336,3,15,60.0
noSBA_noNAI,- NAI,-1.3735763097949887,0.3081616693352439,0.1770254864541416,3,15,60.0
noSBA_noNAI,- NAI,-1.3644646924829158,0.3041165314403817,0.17645751957061737,3,15,60.0
noSBA_noNAI,- NAI,-1.355353075170843,0.29999343088160235,0.17576697104263486,3,15,60.0
noSBA_noNAI,- NAI,-1.34624145785877,0.29579639419874254,0.1749565517604947,3,15,60.0
noSBA_noNAI,- NAI,-1.3371298405466971,0.2915295654455088,0.1740291787485953,3,15,60.0
noSBA_noNAI,- NAI,-1.3280182232346243,0.28719719492077306,0.17298796352390738,3,15,60.0
noSBA_noNAI,- NAI,-1.3189066059225514,0.282803627619479,0.1718361998974185,3,15,60.0
noSBA_noNAI,- NAI,-1.3097949886104785,0.2783532914548135,0.1705773512745868,3,15,60.0
noSBA_noNAI,- NAI,-1.3006833712984056,0.27385068530366813,0.16921503751523026,3,15,60.0
noSBA_noNAI,- NAI,-1.2915717539863327,0.26930036692749904,0.16775302141702747,3,15,60.0
noSBA_noNAI,- NAI,-1.2824601366742598,0.26470694082052576,0.16619519488992204,3,15,60.0
noSBA_noNAI,- NAI,-1.273348519362187,0.26007504603676607,0.1645455648911681,3,15,60.0
noSBA_noNAI,- NAI,-1.264236902050114,0.2554093440467182,0.16280823919254184,3,15,60.0
noSBA_noNAI,- NAI,-1.2551252847380412,0.25071450667356215,0.1609874120523448,3,15,60.0
noSBA_noNAI,- NAI,-1.2460136674259683,0.24599520415757659,0.15908734986525946,3,15,60.0
noSBA_noNAI,- NAI,-1.2369020501138954,0.24125609339606416,0.1571123768628807,3,15,60.0
noSBA_noNAI,- NAI,-1.2277904328018225,0.23650180640445975,0.15506686093685768,3,15,60.0
noSBA_noNAI,- NAI,-1.2186788154897497,0.2317369390424667,0.1529551996550495,3,15,60.0
noSBA_noNAI,- NAI,-1.2095671981776768,0.2269660400470482,0.15078180653896286,3,15,60.0
noSBA_noNAI,- NAI,-1.2004555808656039,0.22219360041190428,0.1485510976680111,3,15,60.0
noSBA_noNAI,- NAI,-1.191343963553531,0.21742404315069583,0.1462674786728693,3,15,60.0
noSBA_noNAI,- NAI,-1.1822323462414581,0.21266171347876417,0.14393533217641613,3,15,60.0
noSBA_noNAI,- NAI,-1.1731207289293852,0.20791086944544382,0.14155900573651842,3,15,60.0
noSBA_noNAI,- NAI,-1.1640091116173124,0.20317567304629355,0.1391428003402589,3,15,60.0
noSBA_noNAI,- NAI,-1.1548974943052395,0.1984601818416992,0.13669095949419638,3,15,60.0
noSBA_noNAI,- NAI,-1.1457858769931666,0.1937683411053419,0.13420765894993567,3,15,60.0
noSBA_noNAI,- NAI,-1.1366742596810937,0.1891039765229967,0.13169699709872526,3,15,60.0
noSBA_noNAI,- NAI,-1.1275626423690208,0.18447078745904907,0.129162986063066,3,15,60.0
noSBA_noNAI,- NAI,-1.118451025056948,0.1798723408050058,0.1266095435074585,3,15,60.0
noSBA_noNAI,- NAI,-1.109339407744875,0.17531206542114655,0.1240404851845051,3,15,60.0
noSBA_noNAI,- NAI,-1.1002277904328022,0.17079324717934416,0.12145951822668712,3,15,60.0
noSBA_noNAI,- NAI,-1.0911161731207293,0.1663190246119727,0.11887023518830951,3,15,60.0
noSBA_noNAI,- NAI,-1.0820045558086564,0.1618923851687624,0.11627610883641282,3,15,60.0
noSBA_noNAI,- NAI,-1.0728929384965835,0.1575161620804482,0.11368048768395651,3,15,60.0
noSBA_noNAI,- NAI,-1.0637813211845106,0.1531930318251237,0.11108659225332684,3,15,60.0
noSBA_noNAI,- NAI,-1.0546697038724377,0.14892551219036218,0.10849751205327612,3,15,60.0
noSBA_noNAI,- NAI,-1.0455580865603649,0.14471596092142494,0.10591620324780421,3,15,60.0
noSBA_noNAI,- NAI,-1.036446469248292,0.14056657494324917,0.10334548699128332,3,15,60.0
noSBA_noNAI,- NAI,-1.0273348519362187,0.13647939014141702,0.10078804840035177,3,15,60.0
noSBA_noNAI,- NAI,-1.0182232346241458,0.13245628168496157,0.09824643612978003,3,15,60.0
noSBA_noNAI,- NAI,-1.0091116173120729,0.12849896487167298,0.09572306251667288,3,15,60.0
noSBA_noNAI,- NAI,-1.0,0.12460899647455094,0.09322020425503011,3,15,60.0
