architecture,K_D,K_C,n_binders,n_cleavers,mean_attachments,attachment_probability,speed,orientational_persistence_time,active_diffusivity,mobile_fraction,local_depletion_probability,receptor_contrast,persistence_length,diffusivity_shift
mixed,100.0,0.1101581938735899,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0078370522551917,370.3645597483576,0.0034377141966561,0.9999983993651012,0.0186241209248189,0.0104428715667456,1.6593513821535844,0.0034376450183659
mixed,100.0,0.1190228244778715,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0081443746103471,370.3645597483576,0.0037032604102034,0.9999973080534568,0.0201139788506206,0.0108520994971391,1.7190945026502122,0.0037031433513718
mixed,100.0,0.1286008080610566,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0084636691039154,370.3645597483576,0.003988891010669,0.9999955473242867,0.0217222330649846,0.0112772470083899,1.7807753041729504,0.0039886961150125
mixed,100.0,0.1389495494373137,10.0,10.0,0.5274619862312134,0.0527461986231213,0.008795395670383,370.3645597483576,0.0042960766763491,0.9999927517784588,0.0234581577030228,0.0117189238784548,1.844441109199597,0.0042957571918207
mixed,100.0,0.1501310728908173,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0091400313821266,370.3645597483576,0.0046263904337192,0.9999883811733122,0.0253317299986018,0.0121777624599817,1.910139261423507,0.0046258744653551
mixed,100.0,0.1622123939129172,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0094980710433952,370.3645597483576,0.0049815142082393,0.9999816486539672,0.0273536794369196,0.0126544184505752,1.9779170287953236,0.0049806927454417
mixed,100.0,0.1752659208536758,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0098700278010089,370.3645597483576,0.0053632457355352,0.9999714245616544,0.0295355395722602,0.0131495716836201,2.047821499624712,0.0053619557027146
mixed,100.0,0.189369888895036,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0102564337718527,370.3645597483576,0.0057735058469432,0.9999561093443694,0.031889702498432,0.0136639269397,2.119899471597607,0.005771506404917
mixed,100.0,0.2046088289466012,10.0,10.0,0.5274619862312134,0.0527461986231213,0.010657840687223,370.3645597483576,0.0062143461434121,0.9999334679461306,0.034429475918137,0.0141982147785496,2.1941973335972347,0.0062112859408233
mixed,100.0,0.2210740742743124,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0110748205540635,370.3645597483576,0.006687957071706,0.999900416849124,0.0371691427054307,0.0147531923913803,2.270760940253272,0.0066833294900527
mixed,100.0,0.2388643078984598,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0115079663319449,370.3645597483576,0.0071966764153823,0.9998527537291162,0.040124022791066,0.0153296444747919,2.349635478975985,0.0071897590441875
mixed,100.0,0.2580861540418074,10.0,10.0,0.5274619862312134,0.0527461986231213,0.011957892632108,370.3645597483576,0.0077429982217363,0.9997848185146384,0.043310537120585,0.0159283841175634,2.4308653306378867,0.0077327718151434
mixed,100.0,0.278854817172629,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0124252364220991,370.3645597483576,0.0083295821587329,0.9996890735965346,0.0467462733373185,0.0165502537212142,2.514493920981713,0.0083146231320755
mixed,100.0,0.301294772472699,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0129106577584534,370.3645597483576,0.0089592633416186,0.9995555901152406,0.0504500527231089,0.0171961259241044,2.600563566975031,0.008937602434705
mixed,100.0,0.3255405118685032,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0134148405284994,370.3645597483576,0.009635062619812,0.9993714268189644,0.0544419977846458,0.0178669045527218,2.689115314872174,0.0096040006515684
mixed,100.0,0.351737350096938,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0139384932095982,370.3645597483576,0.0103601973462989,0.999119888125548,0.0587435996984252,0.0185635255879019,2.7801887717771483,0.0103160669838572
mixed,100.0,0.3800422956365883,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0144823496432277,370.3645597483576,0.0111380926384559,0.9987796490202302,0.0633777846168203,0.0192869581476906,2.8738219305977473,0.0110759527816014
mixed,100.0,0.4106249917244298,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0150471698233466,370.3645597483576,0.0119723931410238,0.998323736650502,0.0683689775858647,0.0200382054855725,2.9700509887386106,0.0118856398740014
mixed,100.0,0.4436687330978611,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0156337406982583,370.3645597483576,0.0128669753010448,0.9977183624377012,0.0737431625249865,0.0208183060026976,3.068910160935793,0.0127468504087225
mixed,100.0,0.4793715645558216,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0162428769850298,370.3645597483576,0.0138259601636558,0.9969216048620352,0.0795279363625788,0.0216283342725465,3.1704314867064034,0.0136609350118566
mixed,100.0,0.517947467923121,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0168754219953688,370.3645597483576,0.0148537266966483,0.9958819526130426,0.0857525550005861,0.0224694020762098,3.2746446329662047,0.0146287359671079
mixed,100.0,0.5596276445319552,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0175322484716189,370.3645597483576,0.0159549256504949,0.9945367315228378,0.0924479682870162,0.0233426594462796,3.3815766924371142,0.0156504222257142
mixed,100.0,0.6046619009070435,10.0,10.0,0.5274619862312134,0.0527461986231213,0.018214259431433,370.3645597483576,0.0171344939594955,0.9928104577434732,0.0996468405983075,0.0242492957169176,3.4912519785659417,0.0167252935322365
mixed,100.0,0.6533201459593774,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0189223890193463,370.3645597483576,0.0183976696881936,0.9906131851606828,0.1073835529640486,0.0251905405774918,3.6036918177398367,0.0178515519634076
mixed,100.0,0.7058940086618741,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0196576033633066,370.3645597483576,0.0197500075259189,0.9878389480615868,0.1156941818960056,0.0261676651267097,3.718914339681916,0.0190260409528934
mixed,100.0,0.7626985859023444,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0204209014339084,370.3645597483576,0.0211973948307041,0.9843644410959688,0.1246164492042644,0.0271819829238327,3.836934266987766,0.0202439546769274
mixed,100.0,0.8240743309893657,10.0,10.0,0.5274619862312134,0.0527461986231213,0.021213315903782,370.3645597483576,0.0227460682221788,0.9800481270453756,0.1341896360907736,0.0282348510331085,3.957762704847654,0.0214985247827566
mixed,100.0,0.890389094129673,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0220359140042388,370.3645597483576,0.0244026307212163,0.974730016486079,0.1444544537047255,0.0293276710571095,4.081406932076932,0.0227806970962137
mixed,100.0,0.9620403271064756,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0228897983759374,370.3645597483576,0.0261740694322407,0.9682324169600256,0.1554528611315575,0.0304618901540958,4.207870194658619,0.0240788182664607
mixed,100.0,1.0394574653722626,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0237761079098931,370.3645597483576,0.0280677737619589,0.9603619937653768,0.1672278204850007,0.031639002033988,4.337151503069167,0.0253783611592598
mixed,100.0,1.1231045018329515,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0246960185747186,370.3645597483576,0.0300915541660464,0.9509135062514198,0.1798229774107874,0.0328605479268862,4.469245434726031,0.0266617276276564
mixed,100.0,1.213482767749143,10.0,10.0,0.5274619862312134,0.0527461986231213,0.025650744225489,370.3645597483576,0.0322536614128833,0.939675564020633,0.1932822539422508,0.034128117517365,4.604141942954768,0.0279081768721578
mixed,100.0,1.3111339374215645,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0266415373890542,370.3645597483576,0.0345628063507005,0.9264386647065438,0.2076493393494058,0.0354433498370437,4.741826173919091,0.0290939349558674
mixed,100.0,1.4166432746690207,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0276696900200529,370.3645597483576,0.0370281801616409,0.9110056073233644,0.2229670635054778,0.0368079341070354,4.882278293001796,0.0301925433376322
mixed,100.0,1.530643140556358,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0287365342211807,370.3645597483576,0.0396594750828969,0.893204108061711,0.2392766365124309,0.0382236105209964,5.025473322146366,0.031175498108691
mixed,100.0,1.6538167833956732,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0298434429205317,370.3645597483576,0.0424669055714622,0.8729010812577037,0.256616738087326,0.0396921709584777,5.17138098968408,0.0320132136055584
mixed,100.0,1.7869024337358286,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0309918304980503,370.3645597483576,0.045461229885004,0.8500176172457182,0.2750224407834679,0.0412154596171157,5.319965594174215,0.0326763120555891
mixed,100.0,1.9306977288832496,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0321831533521803,370.3645597483576,0.0486537720466112,0.8245432565150838,0.2945239528445326,0.0427953735510289,5.471185883762381,0.0331371954017579
mixed,100.0,2.0860644934719565,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0334189103971054,370.3645597483576,0.0520564441566746,0.7965478257102501,0.3151451697808418,0.0444338631010674,5.62499495256491,0.0333718010501931
mixed,100.0,2.253933904734791,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0347006434769418,370.3645597483576,0.0556817690008231,0.7661889832529751,0.3369020291011385,0.0461329322047389,5.7813401551766,0.0333613892861089
mixed,100.0,2.435312073433415,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0360299376964479,370.3645597483576,0.0595429029365672,0.7337138235501988,0.3598006705742135,0.0478946385539236,5.94016304208593,0.0330941695383036
mixed,100.0,2.631286073895942,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0374084216262961,370.3645597483576,0.0636536589189985,0.6994534561861824,0.3838354155008047,0.0497210936170637,6.101399313807572,0.0325665591803615
mixed,100.0,2.8430304593026623,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0388377674096751,370.3645597483576,0.0680285297162618,0.6638103605701906,0.4089865932830654,0.0516144624524967,6.26497879995071,0.0317838920847512
mixed,100.0,3.0718143012686965,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0403196907151942,370.3645597483576,0.0726827111256349,0.6272393699419795,0.4352182625006682,0.053576963337897,6.430825459601324,0.0307604558531807
mixed,100.0,3.319008795914677,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0418559505393422,370.3645597483576,0.0776321251596841,0.5902241309536745,0.4624758969031515,0.0556108671630327,6.5988574065204615,0.0295188273078271
mixed,100.0,3.586095482011829,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0434483488311501,370.3645597483576,0.0828934430747956,0.5532515838146298,0.4906841339522607,0.0577184965662146,6.768986959035655,0.0280885764993202
mixed,100.0,3.874675120456128,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0450987299173307,370.3645597483576,0.0884841081188301,0.5167872437032087,0.5197447139132839,0.0599022247820104,6.941120715266021,0.0265044975776394
mixed,100.0,4.186477288289951,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0468089797027775,370.3645597483576,0.0944223578508501,0.4812537950584117,0.5495347692624808,0.0621644741656921,7.115159654007336,0.0248045810079856
mixed,100.0,4.523370744772101,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0485810246185472,370.3645597483576,0.1007272458609818,0.4470148293712906,0.5799056545360933,0.0645077143562776,7.2909992613836465,0.0230279558588715
mixed,100.0,4.887374631624422,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0504168302864329,370.3645597483576,0.1074186626894721,0.4143646533520663,0.6106825316552387,0.0669344600359962,7.468529683143449,0.0212130049925802
mixed,100.0,5.280670574582637,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0523183998658033,370.3645597483576,0.1145173557097746,0.3835241845375791,0.6416649399445761,0.0694472682396044,7.647635902230716,0.0193958013430333
mixed,100.0,5.705615758781021,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0542877720447319,370.3645597483576,0.1220449477011003,0.3546422132331698,0.6726285772379864,0.072048735161913,7.828197941019921,0.0176089461614528
mixed,100.0,6.164757056337161,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0563270186330812,370.3645597483576,0.1300239537888381,0.3278008420146923,0.7033284919104665,0.0747414924065829,8.010091087329501,0.015880825514217
mixed,100.0,6.660846290809154,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0584382417106611,370.3645597483576,0.1384777963776088,0.3030237314039044,0.7335038292121925,0.0775282026129706,8.19318614307836,0.0142352502626582
mixed,100.0,7.196856730011521,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0606235702782966,370.3645597483576,0.1474308176385683,0.28028583400714,0.7628841846694938,0.0804115543910567,8.377349694179582,0.0126914121731188
mixed,100.0,7.7760009060380355,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0628851563537447,370.3645597483576,0.1569082890392739,0.25952350919642,0.7911974919718384,0.0833942564869301,8.562444399998473,0.0112640744653511
mixed,100.0,8.401749869294335,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0652251704479007,370.3645597483576,0.1669364173198744,0.2406441937559351,0.8181792175057448,0.0864790310927225,8.748329300447551,0.0099639154691779
mixed,100.0,9.077853991937548,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0676457963504363,370.3645597483576,0.1775423462259157,0.2235350944766058,0.843582460129817,0.0896686062041135,8.934860138616898,0.0087979542680917
mixed,100.0,9.80836544540667,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0701492251366796,370.3645597483576,0.1887541531544228,0.2080706235994337,0.8671883817300005,0.0929657069284134,9.121889695906503,0.0077700025962669
mixed,100.0,10.0,10.0,10.0,0.5274619862312134,0.0527461986231213,0.0707882772007662,370.3645597483576,0.1916551518654241,0.2044460502702972,0.8727868802312502,0.0938071012720258,9.168707503937846,0.0075347558475779
